scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,weight_id,phase
stress_strongly_constrained,C3,5025,2538,1638,68.25,64.53900709219859,360.8758494332333,1008.799033740636,358.24296192674177,92.60780287474333,76.5967820575329,7.392197125256674,0.3743406400543658,661.4669313354112,0,3130.0,76.38600000000001,8.477083333333344,106.5797913286853,85.10137412936245,21.478417199322852,79.84757060268134,19.29055555555545,4.270757483170568,80.83061664619187,148.02748795650737,3.5,7,5291.73545068329,170,44.70588235294118,66,313,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5026,2513,1701,70.875,67.68802228412257,326.1289104037422,926.5863405646701,323.3464369993767,96.62027833001989,78.3084577114428,3.3797216699801194,0.3841423977869084,625.3019038909232,0,1750.0,75.52800000000002,8.386250000000011,103.43397887474076,82.94901229943115,20.484966575309606,80.1951285272347,19.190555555555463,1.9517116111016688,80.99730068832949,143.6583039926955,3.5,7,5002.415231127387,79,29.11392405063291,38,175,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5027,2516,1646,68.58333333333333,65.42130365659777,367.2519368679089,982.4774618090247,364.4556448176339,95.49902152641879,84.13965087281797,4.500978473581213,0.3749005569113736,664.833364698295,0,2180.0,75.76000000000002,8.40611111111112,108.45727921904881,87.02310448800021,21.434174731048596,80.23721885208049,19.317959194982247,2.5629772888734514,84.46012719912677,150.63511002645674,3.5,7,5318.66691758636,96,45.83333333333333,55,218,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5028,2586,1653,68.875,63.92111368909513,367.783404710564,1022.3300532947741,365.13032235864455,94.09448818897637,76.0827718960539,5.905511811023622,0.36761326484159185,668.8512210302472,0,2870.0,78.20200000000001,8.663194444444455,105.65475945124314,84.49794372813913,21.156815723103982,79.97552042805293,19.290555555555517,3.5722530675489885,80.92569066059015,146.7427214600599,3.5,7,5350.809768241978,127,26.77165354330709,56,287,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5029,2624,1596,66.5,60.82317073170732,429.52145656752754,1124.7038735485396,426.8049783552216,93.97089397089398,78.76808212785814,6.029106029106029,0.34530233314833264,714.9001468551367,0,2930.0,79.65799999999999,8.811805555555567,114.70585610656039,91.74932673069071,22.956529375869675,79.98661083655281,19.237222222222144,3.799910448056177,87.94941628263454,159.31368903688937,3.5,7,5719.201174841093,157,50.318471337579616,69,293,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5030,2538,1677,69.875,66.07565011820331,359.3797938942476,960.4507233696223,356.628420470509,94.98069498069498,81.48514851485149,5.019305019305019,0.3725509336210271,646.0016174629885,0,1630.0,76.53,8.487083333333345,107.61066223428838,86.05555699714286,21.555105237145515,79.9693591790969,19.154999999999912,1.5880315734269823,84.46752542371587,149.45925310317833,3.5,7,5168.012939703909,49,26.53061224489796,41,163,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5031,2552,1676,69.83333333333333,65.67398119122258,353.89000124038,1007.8400228639599,351.21308162376397,94.6,78.46003898635477,5.4,0.3667917042091805,658.9086236268084,0,2690.0,76.89,8.529583333333344,109.52797837551206,87.7163042441474,21.811674131364658,80.08575118899368,19.270457407600748,3.2905168598872803,84.42578738426012,152.1221921882112,3.5,7,5271.268989014467,135,45.925925925925924,64,269,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5032,2537,1631,67.95833333333333,64.28852975955853,372.4835164422942,1022.1253231808616,369.7294466468879,95.54655870445345,80.07831620166421,4.4534412955465585,0.37088201778609786,687.2271417305965,0,1880.0,76.62199999999999,8.492222222222232,108.67195775520764,86.93676447890297,21.735193276304678,79.99926225193721,19.17277777777771,2.548386935346898,84.38837754355605,150.93327466001062,3.5,7,5497.81713384477,91,51.64835164835166,35,188,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5033,2498,1626,67.75,65.09207365892713,355.6743746861445,999.9364904253392,353.1597965777004,93.28214971209214,74.50682852807284,6.71785028790787,0.38051955225292844,666.6886467343752,0,3230.0,75.77000000000001,8.384305555555567,107.02073790231323,85.40663425187,21.614103650443234,79.80381739642627,19.251868689182224,4.483649740265584,80.92298451160441,148.63991375321277,3.5,7,5333.509173875,166,40.963855421686745,80,323,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5034,2437,1632,68.0,66.967583093968,327.55371635311184,947.9574386547853,325.02809615825214,91.37577002053388,74.92307692307692,8.624229979466119,0.39123556383221236,654.9097897885731,0,3560.0,74.08600000000001,8.191111111111118,106.94831523264564,85.55005070580225,21.39826452684339,79.9919573484673,19.216788486812682,4.53278326336242,81.01726744243983,148.53932671200783,3.5,7,5239.278318308585,162,27.160493827160494,88,356,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5035,2581,1618,67.41666666666667,62.68888027896165,411.3452834637665,1075.9625514611073,408.64900740857814,93.95085066162571,79.97076023391813,6.049149338374291,0.35377566895378976,710.2707284715609,0,2670.0,77.89600000000002,8.635694444444455,114.12521468261713,91.45881899422324,22.66639568839387,80.13901156599856,19.222777777777715,3.5398714835695935,87.91894751065367,158.507242614746,3.5,7,5682.165827772485,116,43.103448275862064,50,267,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5036,2616,1739,72.45833333333333,66.47553516819572,343.3725956986308,986.0741790578844,340.1997880650308,99.8,94.94328922495274,0.2,0.3550623211535362,636.3615853237551,0,490.0,78.058,8.690694444444453,109.88410301556314,88.2051106894824,21.67899232608075,80.27103854775946,19.35833333333326,0.2810573024993902,87.92405338698299,152.61680974383768,3.5,7,5090.892682590042,11,63.63636363636363,2,49,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5037,2539,1631,67.95833333333333,64.23788893265066,359.81602604598146,1017.5880676255812,357.36578161018997,91.37931034482759,74.3182944967774,8.620689655172415,0.3724629820723986,666.7686237599861,0,3750.0,77.17600000000002,8.533194444444455,107.56132232629844,85.7361553719884,21.82516695431005,79.70909386173115,19.25702371358676,4.755382214335793,80.9807731576526,149.39072545319226,3.5,7,5334.148990079889,177,35.02824858757062,94,375,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5038,2475,1691,70.45833333333333,68.32323232323232,318.24904116903406,925.9826651753463,315.57251721403134,95.0,77.12158808933003,5.0,0.3885807561021859,618.2181916601679,0,2260.0,74.91800000000002,8.296388888888899,104.6774844851409,83.75588229885273,20.921602186288172,80.01327382942793,19.358333333333253,2.806172475523426,80.9497098233293,145.38539511825127,3.5,7,4945.7455332813415,101,38.613861386138616,49,226,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5039,2479,1607,66.95833333333333,64.82452601855587,351.91231275844785,1001.3720579144397,349.3930696647235,90.75268817204301,73.98212512413109,9.247311827956988,0.3815033645843924,667.4300540262554,0,4310.0,75.456,8.338750000000008,108.35406199939,86.78860608488209,21.565455914507915,80.09723353552789,19.273748204619732,5.817067514388626,80.97153857049346,150.49175277693055,3.5,7,5339.440432210043,238,37.81512605042017,108,431,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5040,2555,1655,68.95833333333333,64.77495107632095,371.23256450279496,988.636419034618,368.4339648158053,97.61467889908258,82.7363184079602,2.385321100917431,0.3688026815967442,659.5467565071383,0,1870.0,76.96800000000002,8.53875000000001,108.06965540027537,86.7968413483392,21.272814051936166,80.31564552219163,19.15651808210712,2.274384731729268,84.52245661660993,150.09674361149354,3.5,7,5276.374052057106,87,29.88505747126437,43,187,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5041,2583,1665,69.375,64.45993031358886,371.7487883139402,1027.9633485896852,369.05717491314925,94.74671669793621,79.95121951219512,5.253283302063791,0.3617539854039547,665.5963302533067,0,2610.0,77.76000000000003,8.628750000000009,109.32970440732208,87.90720429771783,21.422500109604258,80.40559953423826,19.245185001634653,3.530295418409392,84.37690887930844,151.84681167683627,3.5,7,5324.770642026453,134,35.82089552238806,47,261,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5042,2483,1649,68.70833333333333,66.41159887233185,344.2053217893898,968.2692268103584,341.6403146196262,92.18106995884774,74.5618427641462,7.818930041152264,0.38488313405320035,664.4377496325818,0,3280.0,74.62199999999997,8.285833333333342,106.00731478535658,84.97153224510838,21.035782540248192,80.1562914947507,19.18245189081067,3.950622504524487,81.02090974058389,147.2323816463286,3.5,7,5315.501997060654,152,38.15789473684211,82,328,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5043,2524,1705,71.04166666666667,67.55150554675119,326.40403409441933,957.0620587201025,323.42655364918005,98.06949806949807,89.03290129611166,1.9305019305019304,0.3760129676456925,645.18706415071,0,810.0,75.974,8.43097222222223,107.01653063608111,85.32723306106956,21.689297575011555,79.73275955957882,19.143619848268393,0.8157824806288934,84.51145058044068,148.63407032789044,3.5,7,5161.49651320568,38,15.789473684210526,16,81,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5044,2510,1626,67.75,64.78087649402391,338.24951252892254,985.0157051102773,335.79719466440866,89.44099378881988,71.92895905278738,10.559006211180124,0.3826040908518759,638.8496679109013,0,4230.0,76.22599999999998,8.430972222222232,104.62004366931947,83.58656167479644,21.033481994523022,79.8953611021181,19.306153920657966,6.255766773377484,77.33079490141895,145.30561620738814,3.5,7,5110.79734328721,232,52.58620689655172,85,423,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5045,2446,1620,67.5,66.23058053965659,332.1574662254671,954.1259307514163,329.6468222542946,90.98532494758909,73.69222955815134,9.014675052410901,0.3950261837325799,645.6274893013713,0,4030.0,74.11399999999998,8.204305555555568,103.86491817003397,82.9983118223632,20.86660634767076,79.90986108176516,19.169444444444355,5.546480556051973,77.45183126631125,144.25683079171387,3.5,7,5165.01991441097,223,47.08520179372198,106,403,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5046,2574,1637,68.20833333333333,63.5975135975136,399.85633930860246,1062.3655898037496,397.0336361920338,93.95833333333333,81.80515759312321,6.041666666666667,0.3557121898070371,704.8619022227176,0,2090.0,77.30199999999999,8.585694444444453,113.70977867114658,90.61743660324275,23.09234206790384,79.6918591015045,19.154999999999912,2.641444420184622,87.97599218305812,157.93024815437022,3.5,7,5638.895217781743,89,37.07865168539326,44,209,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5047,2584,1688,70.33333333333333,65.3250773993808,363.7669174788851,1029.6330873951426,360.99498731420687,95.87242026266416,81.42369575816674,4.127579737335835,0.35574095277655743,672.7125171559444,0,1740.0,77.57200000000002,8.616944444444455,112.69321120070292,89.72964210538527,22.963569095317638,79.62293482397952,19.271026614806885,1.733836339140702,87.99580576624456,156.5183488898651,3.5,7,5381.700137247556,68,20.588235294117645,45,174,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5048,2452,1681,70.04166666666667,68.5562805872757,309.3922718170036,914.6766638314834,306.6071567514777,95.69672131147541,81.0081466395112,4.30327868852459,0.3934212132129632,639.3865656067067,0,1830.0,73.86600000000001,8.194583333333346,104.18938118933319,83.1506491859805,21.03873200335268,79.80722050251833,19.18722222222214,2.219314568675065,80.93133461730545,144.70747387407386,3.5,7,5115.092524853654,83,36.144578313253014,38,183,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5049,2519,1636,68.16666666666667,64.94640730448592,352.1713955965774,997.8792456198181,349.6669236864701,91.95876288659794,73.74631268436578,8.041237113402062,0.37664959808599885,658.3114212535213,0,3780.0,76.52199999999999,8.462777777777788,107.14983150246465,85.71270644353194,21.43712505893271,79.9933189270208,19.40833333333328,4.921656210439941,80.79105023309201,148.81921042008977,3.5,7,5266.49137002817,181,41.988950276243095,88,378,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5050,2528,1650,68.75,65.26898734177216,371.17352912115905,1002.7859379609566,368.53647859341413,94.98069498069498,77.96019900497512,5.019305019305019,0.3730641610024208,682.6410530168808,0,2040.0,76.49600000000001,8.47222222222223,108.31504326260561,86.73813375285353,21.576909509752067,80.07948955212093,19.243484695566877,2.2869200665738667,84.45121368627967,150.4375600869522,3.5,7,5461.128424135047,84,19.047619047619047,46,204,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5051,2509,1610,67.08333333333333,64.16899163013153,383.84023335023005,1012.7708612628611,381.21352948401733,94.75728155339806,79.08726178535606,5.242718446601942,0.37324831187198226,682.3513445355636,0,2890.0,76.10000000000002,8.420972222222233,110.10897236173821,88.07866101252218,22.03031134921604,79.99226504735653,19.25833333333327,3.6383854689163475,84.44027554360582,152.92912828019195,3.5,7,5458.810756284509,121,47.93388429752066,65,289,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5052,2393,1622,67.58333333333333,67.78102799832845,303.3201621511876,891.1005189557926,300.9854645087855,89.46280991735537,69.09376636982714,10.537190082644628,0.41153567362693655,619.0540971194418,0,4450.0,72.32399999999998,8.013750000000009,99.6554519908846,79.7171027293311,19.93834926155348,79.99271603988386,19.240555555555478,5.872954319373307,73.84414840995778,138.41034998733969,3.5,7,4952.432776955535,226,46.902654867256636,111,445,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5053,2422,1620,67.5,66.88687035507844,315.71850768353767,918.8740582116894,313.3324973379795,92.1971252566735,69.81912144702842,7.802874743326489,0.40524305407424444,615.2844185282398,0,4420.0,73.69599999999998,8.145277777777787,100.38000085323525,80.30168137769147,20.078319475543754,79.99768947511754,19.17277777777771,6.400736391700329,73.90094498599116,139.4166678517156,3.5,7,4922.275348225918,242,54.54545454545454,92,442,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5054,2620,1629,67.875,62.175572519083964,421.37934348561316,1088.232340594593,418.39414928693026,97.75510204081633,86.33802816901408,2.2448979591836733,0.3509323309093555,716.5008288185098,0,1160.0,78.36800000000004,8.71722222222223,111.86297739621126,89.013023867829,22.84995352838226,79.57326538212081,19.258333333333237,1.0858739392611465,87.92714992856786,155.36524638362675,3.5,7,5732.006630548077,37,16.216216216216218,24,116,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5055,2506,1616,67.33333333333333,64.4852354349561,380.5122118110878,1017.987081392149,377.9093713545098,92.91845493562232,76.51960784313725,7.081545064377683,0.37346415449063597,685.3288238529082,0,3100.0,76.17600000000002,8.422500000000008,110.28464701339375,88.29183265683506,21.99281435655869,80.05813596711451,19.181231468345196,3.7856123093011482,84.50622034753393,153.17312085193572,3.5,7,5482.630590823265,154,44.8051948051948,88,310,nan,nan,0.0,0,reference,reference
stress_strongly_constrained,C3,5056,2582,1659,69.125,64.25251742835012,381.11256387988567,1012.4703932613561,378.16143394503933,98.44054580896686,87.4818753020783,1.5594541910331383,0.36555361798452735,663.0172516856358,0,1540.0,77.54000000000002,8.612222222222234,107.24111604091222,86.22738021741614,21.013735823496088,80.4051500028409,19.290555555555443,1.8070124386688604,84.42036777874728,148.94599450126697,3.5,7,5304.138013485085,76,36.84210526315789,36,154,nan,nan,0.0,0,reference,reference
stress_transition,C1,5007,2095,1870,77.91666666666667,89.26014319809069,92.02084384967992,264.8617712172178,88.93583183021357,91.86602870813397,86.82170542635659,8.133971291866029,0.4342654276035787,244.54873681453748,0,300.0,55.00599999999987,6.438611111111103,75.63022448779633,60.489309942839746,15.140914544956589,79.98033901459632,29.206139276848624,0.0,60.489309942839746,105.04197845527268,0,0,1711.841157701762,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5008,2120,1935,80.625,91.27358490566037,64.79530589138186,227.3175015265178,61.856664500520004,89.86784140969164,81.69267707082834,10.13215859030837,0.4343145626769101,204.3697575352891,0,290.0,54.94999999999986,6.465972222222213,73.10546041083731,58.48745594902627,14.618004461811037,80.00422351536953,29.31499999999999,0.0,58.48745594902627,101.53536168171848,0,0,1430.5883027470238,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5009,2102,1903,79.29166666666667,90.53282588011417,89.72041343931542,260.8500218062009,86.61871055021123,95.50561797752809,85.93844296922148,4.49438202247191,0.4383666586661681,247.9375877435982,0,290.0,54.72199999999989,6.427638888888879,72.86320403225129,58.434362577963526,14.428841454287777,80.19735524133532,29.31500000000002,0.0,58.434362577963526,101.19889448923792,0,0,1735.5631142051873,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5010,2111,1950,81.25,92.37328280435813,54.35898012620425,223.04290070191055,51.32552136346137,91.16945107398568,80.26004728132388,8.83054892601432,0.43599289537510205,213.47928624033693,0,290.0,54.89999999999988,6.45124999999999,73.15958073094859,58.52120781009447,14.638372920854131,79.9911743962993,29.31166666666668,0.0,58.52120781009447,101.61052879298413,0,0,1494.3550036823585,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5011,2003,1897,79.04166666666667,94.70793809286072,67.30545775537719,260.504600224523,64.25940516859804,89.769820971867,82.87841191066998,10.230179028132993,0.4673120588113543,245.44690922712618,0,270.0,51.47999999999989,6.078749999999991,68.17472235907745,54.44664872911866,13.728073629958782,79.86339635143244,29.26166666666668,0.0,54.44664872911866,94.68711438760756,0,0,1718.1283645898839,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5012,2116,1876,78.16666666666667,88.65784499054821,94.98390255363957,268.18860406069336,92.05213676189919,88.26291079812206,80.82840236686391,11.737089201877934,0.44023520210231315,230.75065494325702,0,280.0,55.03199999999988,6.466666666666657,70.52145814043416,56.530311477503005,13.991146662931168,80.16044047888285,29.261666666666642,0.0,56.530311477503005,97.94646963949191,0,0,1615.254584602799,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5013,1990,1880,78.33333333333333,94.47236180904522,59.705786977511906,257.5117685100113,56.74373543937945,90.46454767726162,83.1752055660974,9.535452322738386,0.47084983800490526,230.01960402606028,0,270.0,51.91399999999988,6.092638888888878,67.69168164552772,54.300899408349856,13.390782237177865,80.21797965176926,29.41648359308885,0.0,54.300899408349856,94.01622450767736,0,0,1610.137228182422,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5014,2050,1844,76.83333333333333,89.95121951219512,104.16289165384985,318.22806744644436,101.35505229851958,87.37623762376238,77.33900364520049,12.623762376237623,0.4582307345398603,264.1818584046745,0,270.0,53.76199999999988,6.295972222222214,68.05170979191045,54.531410817855786,13.520298974054683,80.13231553564599,29.212564937205087,0.0,54.531410817855786,94.51626359987564,0,0,1849.2730088327214,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5015,2093,1940,80.83333333333333,92.6899187768753,64.29559404315347,210.7880690193655,61.238802657392434,92.6829268292683,82.05585264408793,7.317073170731707,0.43898385449879057,227.23534389131498,0,290.0,54.147999999999875,6.376527777777768,73.4521373326096,58.535950622081586,14.916186710527997,79.6926444182505,29.243888888888875,0.0,58.535950622081586,102.01685740640221,0,0,1590.6474072392048,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5016,2106,1932,80.5,91.73789173789174,68.99123903571244,235.6181791654457,66.15655101658139,90.9090909090909,76.2905162064826,9.090909090909092,0.4467600971467198,215.87972536662534,0,270.0,54.54999999999988,6.420694444444434,68.23291103805317,54.47987612605155,13.75303491200163,79.8439862776313,29.212219554794878,0.0,54.47987612605155,94.76793199729607,0,0,1511.1580775663774,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5017,2160,1889,78.70833333333333,87.4537037037037,103.38988777974141,287.0845382091126,100.48090592870196,90.02169197396964,80.04708652148322,9.97830802603037,0.42573485832605507,257.32737162139387,0,290.0,55.86999999999989,6.579861111111099,73.42963140366822,58.517450051951286,14.912181351716928,79.69187497382427,29.35055555555556,0.0,58.517450051951286,101.9855991717614,0,0,1801.291601349757,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5018,2148,1859,77.45833333333333,86.54562383612662,122.23801516172158,301.74336025393933,119.1593841956877,92.82296650717703,84.45086705202311,7.177033492822966,0.424760983931732,272.5149241874742,0,300.0,55.75599999999989,6.556944444444433,75.12046409840707,60.437175809012814,14.683288289394262,80.45367734927822,29.38277777777779,0.0,60.437175809012814,104.33397791445427,0,0,1907.6044693123192,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5019,2111,1883,78.45833333333333,89.1994315490289,116.82289115105435,274.7295465471582,113.77381064393913,89.62264150943396,84.17308832246592,10.377358490566039,0.43632873039173725,252.6532935987334,0,290.0,54.851999999999876,6.447916666666658,72.99031988256442,58.42822588393356,14.562093998630857,80.04928047710969,29.26499999999999,0.0,58.42822588393356,101.37544428133947,0,0,1768.5730551911336,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5020,2009,1842,76.75,91.68740666998507,74.39396303378274,253.26418721213213,71.5813627768465,81.70731707317074,79.23702313946217,18.29268292682927,0.4664565013975917,232.5883330774551,0,270.0,52.723999999999876,6.172638888888882,68.0059232956138,54.51345251539479,13.492470780219008,80.15985942640788,29.243888888888858,0.0,54.51345251539479,94.45267124390804,0,0,1628.1183315421854,0,0,0,27,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5021,2046,1903,79.29166666666667,93.01075268817203,54.22449600357139,244.5724678012878,51.33746870682623,91.22401847575058,80.65716057036579,8.775981524249422,0.45416960658404165,237.16197192782948,0,280.0,53.747999999999884,6.28999999999999,70.498518281643,56.38530715479054,14.11321112685247,79.98084006465228,29.324470878816616,0.0,56.38530715479054,97.91460872450416,0,0,1660.1338034948055,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5022,2030,1859,77.45833333333333,91.57635467980295,81.39717475251481,295.50186661759545,78.45979741632685,88.97243107769424,81.36112814224403,11.027568922305765,0.45752056914625516,258.17860425022076,0,280.0,52.77599999999989,6.20249999999999,70.40963315028743,56.39243956174367,14.01719358854376,80.09193776279953,29.361666666666665,0.0,56.39243956174367,97.79115715317698,0,0,1807.250229751545,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5023,2031,1899,79.125,93.50073855243723,49.95706260338114,222.97268536493507,47.011732187058826,93.36609336609337,81.2807881773399,6.6339066339066335,0.4568275506201056,230.18589889131087,0,280.0,53.49799999999989,6.253888888888881,70.6589144874668,56.48094744936151,14.177967038105306,79.93463791377643,29.208333333333297,0.0,56.48094744936151,98.1373812325928,0,0,1611.301292239176,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5024,2087,1862,77.58333333333333,89.21897460469573,101.94074175176603,281.4657446088618,99.01559147426522,88.2217090069284,82.043530834341,11.778290993071593,0.44581309492286986,250.9478849630207,0,280.0,54.28599999999988,6.3786111111111,70.61020015887358,56.491147325068034,14.119052833805545,80.00423054737482,29.314999999999987,0.0,56.491147325068034,98.06972244287998,0,0,1756.6351947411447,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5025,2085,1904,79.33333333333333,91.3189448441247,75.04919173638825,233.40526266272863,72.14151699282263,89.69849246231156,78.95672791938352,10.301507537688442,0.4461065009373211,213.1147881016471,0,280.0,53.97399999999987,6.354444444444435,70.66232352759016,56.48849312551482,14.173830402075343,79.94146003910959,29.21166666666668,0.0,56.48849312551482,98.1421160105419,0,0,1491.8035167115297,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5026,2120,1977,82.375,93.25471698113208,56.105566249661905,216.59046668048146,53.03728619248912,92.07459207459208,81.90419869899468,7.925407925407925,0.43967391073346784,208.86451727694146,0,280.0,55.07599999999987,6.474722222222214,70.4043489903322,56.520080689738116,13.884268300594067,80.27924624017099,29.279444444444437,0.0,56.520080689738116,97.78381804212802,0,0,1462.0516209385898,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5027,2096,1883,78.45833333333333,89.83778625954199,107.86361237462141,275.4850775435286,104.75147731891117,94.72477064220183,86.26506024096385,5.275229357798166,0.4388691023475951,258.4298015101437,0,290.0,54.29799999999989,6.390694444444435,73.2099724168121,58.46537210703511,14.744600309776994,79.85984719973612,29.2728631044915,0.0,58.46537210703511,101.68051724557236,0,0,1809.0086105710059,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5028,2142,1902,79.25,88.79551820728291,93.29850965902727,272.03305011070967,90.47691514421152,88.80597014925374,75.6896551724138,11.194029850746269,0.4344471887063187,237.09926961380108,0,280.0,55.71999999999987,6.546944444444435,70.83861689201538,56.543344132661645,14.29527275935374,79.81994371636999,29.211666666666662,0.0,56.543344132661645,98.38696790557691,0,0,1659.6948872966075,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5029,2180,1858,77.41666666666667,85.22935779816514,132.90456538147293,327.96880123603916,129.84801772620483,89.35064935064935,82.2841225626741,10.649350649350648,0.4173080222444844,262.39048719192067,0,300.0,57.2119999999999,6.698055555555546,75.67675678877988,60.55979743171475,15.116959357065133,80.02430336799736,29.279444444444447,0.0,60.55979743171475,105.10660665108318,0,0,1836.733410343445,0,0,0,30,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5030,2115,1925,80.20833333333333,91.01654846335697,76.18699441196591,240.11942451135474,73.17697728408596,91.6083916083916,81.90984578884934,8.391608391608392,0.43533974589811525,228.9247817880767,0,290.0,55.131999999999884,6.472361111111101,73.08876806734993,58.53957397229726,14.549194095052673,80.09380308388033,29.34386006618365,0.0,58.53957397229726,101.51217787131934,0,0,1602.4734725165367,0,0,0,29,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5031,2098,1956,81.5,93.23164918970448,48.64670339157984,191.06317370568794,45.72017542013749,89.16876574307304,77.4838330393886,10.831234256926953,0.4440457742258608,191.4503088880978,0,280.0,54.28799999999988,6.392499999999988,70.40092979016615,56.44722755250736,13.953702237658792,80.17966200269149,29.26166666666666,0.0,56.44722755250736,97.77906915300854,0,0,1340.1521622166845,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5032,2071,1854,77.25,89.5219700627716,113.78624589818173,329.36908749065174,110.77055191720315,92.19143576826197,81.24253285543608,7.8085642317380355,0.4491530748702036,277.92237321807954,0,280.0,54.049999999999905,6.342222222222212,70.52685026541742,56.549607638955905,13.977242626461525,80.18167184007194,29.223865674098498,0.0,56.549607638955905,97.95395870196865,0,0,1945.4566125265567,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5033,2066,1924,80.16666666666667,93.12681510164569,61.42022008067603,209.2923956287547,58.426888507624085,90.0,83.9242053789731,10.0,0.45032621436652415,215.59091210529547,0,280.0,53.91599999999987,6.326666666666658,70.4355879592718,56.498894178151986,13.936693781119816,80.21356222769309,29.27944444444443,0.0,56.498894178151986,97.82720549898862,0,0,1509.1363847370687,0,0,0,28,0.3,0.7,0.0,0,reference,reference
stress_transition,C1,5034,2031,1888,78.66666666666667,92.95913343180699,63.08001174261498,219.97326720412778,60.01911281539697,88.3248730964467,84.23946243127672,11.6751269035533,0.4561645773170645,230.42217016244967,0,280.0,53.03799999999988,6.2219444444444365,70.99305303219947,56.51791595717731,14.475137075022166,79.61048798893485,29.243888888888865,0.0,56.51791595717731,98.60146254472151,0,0,1612.9551911371477,0,0,0,28,0.3,0.7,0.0,0,reference,reference
