scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
base,base,C3,1009,1807,1802,75.08333333333333,99.72329828444937,0.2017107006532721,3.193828702170625,0.3731618154277053,1.1492328567697039,0,22.87599999999986,3.8473611111111063,40.08669516434004,34.05140692734908,6.035288236990966,84.94441057750308,51.231760680961514,27.83798275301391,1.0,2,13.36223172144668,0.0,34.05140692734908,5960.0,563,2
base,base,C4,1009,1807,1802,75.08333333333333,99.72329828444937,0.20329972707014157,3.193828702170625,0.3728329656664316,0.7856615091959579,0,24.27199999999971,3.944305555555563,41.42257576730069,35.77675696261227,5.645818804688518,86.37018896071336,51.231760680961514,28.76567761618114,1.0,2,13.807525255766878,0.0,35.77675696261227,12940.0,1228,2
base,base,C1,1010,1863,1858,77.41666666666667,99.73161567364465,2.030688114376651,109.93860461607716,0.2864279124781255,29.766660519949436,0,22.36799999999993,3.8820833333333233,25.165661381859774,21.056026463647218,4.109634918212553,83.66967251186605,19.687864355552552,17.476153737402615,1.0,2,8.388553793953255,21.056026463647218,0.0,60.0,6,3
base,base,C2,1010,1863,1860,77.5,99.8389694041868,0.16366985380717397,2.9362342348049424,0.35275474991587774,0.503974027031563,0,25.119999999999674,4.073194444444452,40.28207377645888,34.04055424142531,6.241519535033619,84.50546620397395,52.80699071106939,27.973662344763174,1.0,2,13.427357925486282,0.0,34.04055424142531,13820.0,1306,3
base,base,C3,1010,1863,1860,77.5,99.8389694041868,0.16099287193230477,2.9362342348049424,0.3532758699375239,0.9211140045552766,0,23.45799999999984,3.957777777777774,37.26668018053,31.909584373406133,5.357095807123878,85.62497174104956,52.80699071106939,25.87963901425696,1.0,2,12.422226726843336,0.0,31.909584373406133,5510.0,527,3
base,base,C4,1010,1863,1860,77.5,99.8389694041868,0.163432464666281,2.9362342348049424,0.3528004588879933,0.5090447507581204,0,25.021999999999682,4.066388888888896,39.07309146099356,33.93574868586975,5.137342775123864,86.85196747164889,52.80699071106939,27.1340912923567,1.0,2,13.024363820331178,0.0,33.93574868586975,13330.0,1263,3
base,base,C1,1011,1768,1762,73.41666666666667,99.6606334841629,6.040549436601392,144.12662284996404,0.3128747109789971,41.767699825618934,0,21.225999999999974,3.6840277777777684,20.464715408468173,17.551017378699626,2.913698029768544,85.7623330126405,19.718559595175,14.211607922547342,1.0,2,6.8215718028227235,17.551017378699626,0.0,50.0,5,4
base,base,C2,1011,1768,1762,73.41666666666667,99.6606334841629,0.1424141648625198,3.3596930738055866,0.386596082666889,0.6809593747219014,0,24.00399999999971,3.8769444444444523,42.29519627765292,35.91505845664124,6.380137821011823,84.91521878955628,52.18200136182135,29.371664081703514,1.0,2,14.09839875921763,0.0,35.91505845664124,13940.0,1333,4
base,base,C3,1011,1768,1762,73.41666666666667,99.6606334841629,0.13994678819589929,3.3596930738055866,0.38707258762458663,0.9498413321940264,0,22.34599999999989,3.7618055555555507,39.63045232377385,33.8914523328645,5.738999990909367,85.51871186323406,52.18200136182135,27.521147447065186,1.0,2,13.210150774591288,0.0,33.8914523328645,5650.0,548,4
base,base,C4,1011,1768,1762,73.41666666666667,99.6606334841629,0.14220478607695924,3.3596930738055866,0.38663325758269573,0.6925343182846582,0,23.91199999999972,3.870555555555563,41.36522625440074,35.78850290108565,5.576723353315192,86.51832986717486,52.18200136182135,28.725851565556148,1.0,2,13.7884087514669,0.0,35.78850290108565,13480.0,1292,4
