scenario,strategy,replication,time_s,candidate_count,available_pads,c3_agv,c4_agv,c4_preview_task_id,different
v3_primary_challenge,C4,1009,7322.914408806834,2,1,1,1,185,0
v3_primary_challenge,C4,1009,7341.85004948212,2,1,1,1,187,0
v3_primary_challenge,C4,1009,8145.397053212118,2,1,1,1,212,0
v3_primary_challenge,C4,1009,8155.397053212118,2,1,1,3,212,1
v3_primary_challenge,C4,1009,8805.55200246514,2,1,2,2,232,0
v3_primary_challenge,C4,1009,9025.55200246514,3,1,3,2,237,1
v3_primary_challenge,C4,1009,9061.08203739147,3,1,1,2,239,1
v3_primary_challenge,C4,1009,9131.08203739147,4,1,1,2,240,1
v3_primary_challenge,C4,1009,9187.378334478177,3,1,1,2,240,1
v3_primary_challenge,C4,1009,9257.378334478177,4,1,1,4,239,1
v3_primary_challenge,C4,1009,9271.13644127251,3,1,4,2,240,1
v3_primary_challenge,C4,1009,9303.057583017508,2,1,4,4,240,0
v3_primary_challenge,C4,1009,9533.057583017508,3,1,3,2,245,1
v3_primary_challenge,C4,1009,9571.183786905876,3,1,1,2,248,1
v3_primary_challenge,C4,1009,9585.855561170327,2,1,1,2,248,1
v3_primary_challenge,C4,1009,9665.855561170327,2,1,4,4,248,0
v3_primary_challenge,C4,1009,9721.530847339029,2,1,4,4,250,0
v3_primary_challenge,C4,1009,9767.596797050173,3,1,1,3,251,1
v3_primary_challenge,C4,1009,9805.848433794106,2,1,3,3,252,0
v3_primary_challenge,C4,1009,10320.723822466907,2,1,4,4,268,0
v3_primary_challenge,C4,1009,10385.000355729133,2,1,4,5,268,1
v3_primary_challenge,C4,1009,10416.978317321318,2,1,1,1,269,0
v3_primary_challenge,C4,1009,10631.666566362957,3,1,1,1,274,0
v3_primary_challenge,C4,1009,10641.666566362957,2,1,1,1,276,0
v3_primary_challenge,C4,1009,10689.98982503807,2,1,1,1,277,0
v3_primary_challenge,C4,1009,11186.287618490256,2,1,1,2,289,1
v3_primary_challenge,C4,1009,11214.25107368197,2,1,2,5,290,1
v3_primary_challenge,C4,1009,11549.249320635492,2,1,1,1,300,0
v3_primary_challenge,C4,1009,11619.249320635492,3,1,1,4,300,1
v3_primary_challenge,C4,1009,11666.293592610971,3,1,3,1,300,1
v3_primary_challenge,C4,1009,11676.293592610971,2,1,1,1,302,0
v3_primary_challenge,C4,1009,11710.603688263056,2,1,1,1,303,0
v3_primary_challenge,C4,1009,12380.603688263056,2,1,1,1,322,0
v3_primary_challenge,C4,1009,12448.032737466285,3,1,3,3,324,0
v3_primary_challenge,C4,1009,12474.326419293655,2,1,3,3,326,0
v3_primary_challenge,C4,1009,12762.807768581237,2,1,3,3,334,0
v3_primary_challenge,C4,1009,13449.638155660881,3,1,1,2,352,1
v3_primary_challenge,C4,1009,13502.261488352788,3,1,1,4,354,1
v3_primary_challenge,C4,1009,13512.261488352788,2,1,2,2,354,0
v3_primary_challenge,C4,1009,13522.261488352788,2,1,3,2,356,1
v3_primary_challenge,C4,1009,13810.3638903154,2,1,4,2,363,1
v3_primary_challenge,C4,1009,13888.488923128578,2,1,3,2,365,1
v3_primary_challenge,C4,1009,14491.297755955004,3,1,1,5,381,1
v3_primary_challenge,C4,1009,14533.617548151966,3,1,1,5,382,1
v3_primary_challenge,C4,1009,14546.808709819807,2,1,4,5,382,1
v3_primary_challenge,C4,1009,14616.808709819807,3,1,3,3,382,0
v3_primary_challenge,C4,1009,14651.888354159042,2,1,3,3,383,0
v3_primary_challenge,C4,1009,14692.923955654956,3,1,3,3,385,0
v3_primary_challenge,C4,1009,14745.367547856094,2,1,3,3,385,0
v3_primary_challenge,C4,1009,14928.246278652554,2,1,1,1,388,0
v3_primary_challenge,C4,1009,15287.501502554653,2,1,4,4,399,0
v3_primary_challenge,C4,1009,15393.688260516812,2,1,3,3,399,0
v3_primary_challenge,C4,1009,15463.688260516812,5,1,3,1,400,1
v3_primary_challenge,C4,1009,15533.688260516812,5,1,3,4,399,1
v3_primary_challenge,C4,1009,15603.688260516812,5,1,3,2,400,1
v3_primary_challenge,C4,1009,15648.0081948827,4,1,3,3,400,0
v3_primary_challenge,C4,1009,15682.613836593619,3,1,3,3,403,0
v3_primary_challenge,C4,1009,15698.181330793008,2,1,3,3,403,0
v3_primary_challenge,C4,1009,15837.775226612599,2,1,3,3,404,0
v3_primary_challenge,C4,1009,15857.577644360532,3,1,1,3,406,1
v3_primary_challenge,C4,1009,15867.577644360532,2,1,1,3,406,1
v3_primary_challenge,C4,1009,16358.984815106158,2,1,3,4,418,1
v3_primary_challenge,C4,1009,16402.989261984843,2,1,2,4,420,1
v3_primary_challenge,C4,1009,16472.013085620707,2,1,4,5,420,1
v3_primary_challenge,C4,1009,16499.335078155556,2,1,1,5,422,1
v3_primary_challenge,C4,1009,17427.38855468073,3,1,1,4,448,1
v3_primary_challenge,C4,1009,17464.429206061533,3,1,2,5,448,1
v3_primary_challenge,C4,1009,17528.727438649126,3,1,3,4,448,1
v3_primary_challenge,C4,1009,17562.189632038004,2,1,4,4,450,0
v3_primary_challenge,C4,1009,18162.41922537215,2,1,1,4,467,1
v3_primary_challenge,C4,1009,18212.652332501475,3,1,3,3,469,0
v3_primary_challenge,C4,1009,18226.65496417843,2,1,3,4,469,1
v3_primary_challenge,C4,1009,18705.706779966717,2,1,1,4,483,1
v3_primary_challenge,C4,1009,18775.674846452894,3,1,3,2,485,1
v3_primary_challenge,C4,1009,18796.07403102424,2,1,2,2,486,0
v3_primary_challenge,C4,1009,19388.32503717882,2,1,3,3,502,0
v3_primary_challenge,C4,1009,19421.096398626094,2,1,3,3,504,0
v3_primary_challenge,C4,1009,19586.11936726535,2,1,3,3,507,0
v3_primary_challenge,C4,1009,19607.31091479127,2,1,3,3,508,0
v3_primary_challenge,C4,1009,19690.384809627772,2,1,1,1,508,0
v3_primary_challenge,C4,1009,19764.245916222666,2,1,1,5,510,1
v3_primary_challenge,C4,1009,19834.245916222666,3,1,1,1,510,0
v3_primary_challenge,C4,1009,19891.309190405223,3,1,1,1,513,0
v3_primary_challenge,C4,1009,19933.502698807068,3,1,1,1,514,0
v3_primary_challenge,C4,1009,19993.42537057411,2,1,1,1,514,0
v3_primary_challenge,C4,1009,20087.09364671927,2,1,1,5,515,1
v3_primary_challenge,C4,1009,20154.943512845708,2,1,3,5,517,1
v3_primary_challenge,C4,1009,20455.88478158398,3,1,3,3,524,0
v3_primary_challenge,C4,1009,20525.88478158398,5,1,1,3,527,1
v3_primary_challenge,C4,1009,20535.88478158398,4,1,1,3,527,1
v3_primary_challenge,C4,1009,20559.550543661055,3,1,1,3,527,1
v3_primary_challenge,C4,1009,20616.688436831402,2,1,3,3,527,0
v3_primary_challenge,C4,1009,20907.20284870079,2,1,4,4,535,0
v3_primary_challenge,C4,1009,21254.06021270712,2,1,1,3,544,1
v3_primary_challenge,C4,1009,21323.490944628782,2,1,3,4,545,1
v3_primary_challenge,C4,1009,21580.82073887241,3,1,1,4,552,1
v3_primary_challenge,C4,1009,21650.82073887241,4,1,1,4,554,1
v3_primary_challenge,C4,1009,21660.82073887241,3,1,3,4,554,1
v3_primary_challenge,C4,1009,21730.82073887241,4,1,2,2,554,0
v3_primary_challenge,C4,1009,21740.82073887241,2,1,2,4,554,1
v3_primary_challenge,C4,1009,21810.82073887241,3,1,1,2,554,1
v3_primary_challenge,C4,1009,21880.82073887241,5,1,1,2,558,1
v3_primary_challenge,C4,1009,21920.969289114717,4,1,2,2,558,0
v3_primary_challenge,C4,1009,21930.969289114717,3,1,2,2,558,0
v3_primary_challenge,C4,1009,21955.5752215849,2,1,2,2,558,0
v3_primary_challenge,C4,1009,22088.23287405427,2,1,1,2,560,1
v3_primary_challenge,C4,1009,22114.81116379637,2,1,2,5,560,1
v3_primary_challenge,C4,1009,22194.81116379637,2,1,3,3,561,0
v3_primary_challenge,C4,1009,22360.91444193586,3,1,3,3,566,0
v3_primary_challenge,C4,1009,22430.91444193586,4,1,1,2,566,1
v3_primary_challenge,C4,1009,22510.91444193586,2,1,2,2,569,0
v3_primary_challenge,C4,1009,22580.91444193586,3,1,2,2,570,0
v3_primary_challenge,C4,1009,22650.91444193586,5,1,1,5,569,1
v3_primary_challenge,C4,1009,22660.91444193586,4,1,1,3,569,1
v3_primary_challenge,C4,1009,22670.91444193586,3,1,3,2,570,1
v3_primary_challenge,C4,1009,22720.955783286416,2,1,3,3,571,0
v3_primary_challenge,C4,1009,22889.285835193394,2,1,3,3,575,0
v3_primary_challenge,C4,1009,22938.69898806509,2,1,2,3,576,1
v3_primary_challenge,C4,1009,23468.69898806509,3,1,2,2,589,0
v3_primary_challenge,C4,1009,23494.37488374688,3,1,3,5,590,1
v3_primary_challenge,C4,1009,23513.248254876835,2,1,2,2,591,0
v3_primary_challenge,C4,1009,23921.998392970203,2,1,3,3,603,0
v3_primary_challenge,C4,1009,23969.741715205124,2,1,2,2,603,0
v3_primary_challenge,C4,1009,23990.62559805259,2,1,2,2,605,0
v3_primary_challenge,C4,1009,24153.203864133215,2,1,3,4,609,1
v3_primary_challenge,C4,1009,24523.203864133215,3,1,3,4,618,1
v3_primary_challenge,C4,1009,24533.203864133215,2,1,4,4,619,0
v3_primary_challenge,C4,1009,24591.339239156685,3,1,1,1,620,0
v3_primary_challenge,C4,1009,24661.339239156685,3,1,1,2,619,1
v3_primary_challenge,C4,1009,24686.920763812515,3,1,1,2,622,1
v3_primary_challenge,C4,1009,24756.920763812515,4,1,1,1,620,0
v3_primary_challenge,C4,1009,24816.40496163396,3,1,1,2,622,1
v3_primary_challenge,C4,1009,24871.90813997326,3,1,1,1,622,0
v3_primary_challenge,C4,1009,24883.40996420382,2,1,1,2,623,1
v3_primary_challenge,C4,1009,25274.82246751401,2,1,1,1,634,0
v3_primary_challenge,C4,1009,25344.82246751401,5,1,1,4,636,1
v3_primary_challenge,C4,1009,25365.124943575764,4,1,1,1,636,0
v3_primary_challenge,C4,1009,25435.124943575764,4,1,1,4,636,1
v3_primary_challenge,C4,1009,25445.124943575764,3,1,1,1,636,0
v3_primary_challenge,C4,1009,25480.618279446287,2,1,1,4,636,1
v3_primary_challenge,C4,1009,25700.618279446287,3,1,1,1,640,0
v3_primary_challenge,C4,1009,25711.21110325503,2,1,1,1,642,0
v3_primary_challenge,C4,1009,25742.755625450725,2,1,1,4,642,1
v3_primary_challenge,C4,1009,25927.50033778501,2,1,1,1,646,0
v3_primary_challenge,C4,1009,25952.889389743636,2,1,1,3,647,1
v3_primary_challenge,C4,1009,26092.603346884654,2,1,2,2,650,0
v3_primary_challenge,C4,1009,26172.603346884654,4,1,1,3,651,1
v3_primary_challenge,C4,1009,26184.11289459061,3,1,3,4,651,1
v3_primary_challenge,C4,1009,26194.11289459061,2,1,3,4,653,1
v3_primary_challenge,C4,1009,26242.84397947412,2,1,4,5,653,1
v3_primary_challenge,C4,1009,26312.84397947412,2,1,4,4,653,0
v3_primary_challenge,C4,1009,26382.84397947412,5,1,1,4,657,1
v3_primary_challenge,C4,1009,26409.103952838315,4,1,1,4,657,1
v3_primary_challenge,C4,1009,26419.103952838315,3,1,3,4,657,1
v3_primary_challenge,C4,1009,26429.103952838315,2,1,3,4,657,1
v3_primary_challenge,C4,1009,27233.014972882153,2,1,1,1,679,0
v3_primary_challenge,C4,1009,27271.61333600445,3,1,1,2,679,1
v3_primary_challenge,C4,1009,27341.61333600445,4,1,1,3,679,1
v3_primary_challenge,C4,1009,27371.666961161794,3,1,3,2,681,1
v3_primary_challenge,C4,1009,27394.939620009707,2,1,3,3,681,0
v3_primary_challenge,C4,1009,27410.9707731529,2,1,3,4,682,1
v3_primary_challenge,C4,1009,29417.6108878445,3,1,1,1,744,0
v3_primary_challenge,C4,1009,29453.449451370132,3,1,1,5,744,1
v3_primary_challenge,C4,1009,29494.06027117873,3,1,1,1,744,0
v3_primary_challenge,C4,1009,29504.06027117873,2,1,1,1,746,0
v3_primary_challenge,C4,1009,29683.449451370132,5,1,1,5,750,1
v3_primary_challenge,C4,1009,29732.01663330885,4,1,1,4,750,1
v3_primary_challenge,C4,1009,29742.103578354338,3,1,3,5,750,1
v3_primary_challenge,C4,1009,29812.103578354338,3,1,3,4,750,1
v3_primary_challenge,C4,1009,29828.583651401663,2,1,4,5,750,1
v3_primary_challenge,C4,1009,29887.200225806257,2,1,2,5,752,1
v3_primary_challenge,C4,1009,29897.200225806257,2,1,1,1,752,0
v3_primary_challenge,C4,1009,30416.50286527302,3,1,3,3,766,0
v3_primary_challenge,C4,1009,30429.76446754244,2,1,3,1,766,1
v3_primary_challenge,C4,1009,30499.76446754244,4,1,3,2,768,1
v3_primary_challenge,C4,1009,30509.76446754244,3,1,1,1,768,0
v3_primary_challenge,C4,1009,30543.379050474694,2,1,1,2,768,1
v3_primary_challenge,C4,1009,30582.331932021178,2,1,2,2,770,0
v3_primary_challenge,C4,1009,30652.331932021178,2,1,2,2,770,0
v3_primary_challenge,C4,1009,30722.331932021178,4,1,3,3,770,0
v3_primary_challenge,C4,1009,30761.15021641547,4,1,3,1,772,1
v3_primary_challenge,C4,1009,30784.162738263174,3,1,3,3,772,0
v3_primary_challenge,C4,1009,30825.505769941446,2,1,3,1,772,1
v3_primary_challenge,C4,1009,30992.977228122487,2,1,1,1,775,0
v3_primary_challenge,C4,1009,31002.977228122487,2,1,1,2,775,1
v3_primary_challenge,C4,1009,31183.037526648877,2,1,1,5,781,1
v3_primary_challenge,C4,1009,31205.688246878904,2,1,3,5,782,1
v3_primary_challenge,C4,1009,31275.688246878904,2,1,3,5,782,1
v3_primary_challenge,C4,1009,31361.29398667926,4,1,1,5,785,1
v3_primary_challenge,C4,1009,31431.29398667926,5,1,3,3,785,0
v3_primary_challenge,C4,1009,31441.29398667926,4,1,3,5,785,1
v3_primary_challenge,C4,1009,31511.29398667926,4,1,3,3,785,0
v3_primary_challenge,C4,1009,31533.327407484976,3,1,3,5,785,1
v3_primary_challenge,C4,1009,31543.327407484976,2,1,3,3,785,0
v3_primary_challenge,C4,1009,31613.327407484976,3,1,3,5,785,1
v3_primary_challenge,C4,1009,31640.90370361053,2,1,3,3,786,0
v3_primary_challenge,C4,1009,31710.90370361053,4,1,3,3,789,0
v3_primary_challenge,C4,1009,31780.90370361053,4,1,1,3,789,1
v3_primary_challenge,C4,1009,31790.90370361053,3,1,1,3,789,1
v3_primary_challenge,C4,1009,31807.324111132286,2,1,1,3,789,1
v3_primary_challenge,C4,1009,31817.324111132286,2,1,3,4,789,1
v3_primary_challenge,C4,1009,31887.324111132286,2,1,3,3,789,0
v3_primary_challenge,C4,1009,31981.81627227448,2,1,2,2,792,0
v3_primary_challenge,C4,1009,32144.18523720415,3,1,1,5,796,1
v3_primary_challenge,C4,1009,32195.80630344958,3,1,2,4,796,1
v3_primary_challenge,C4,1009,32211.712187002882,3,1,3,4,799,1
v3_primary_challenge,C4,1009,32239.24094768924,2,1,3,4,799,1
v3_primary_challenge,C4,1009,32468.459789498957,2,1,3,4,803,1
v3_primary_challenge,C4,1009,32680.205079921016,2,1,3,3,808,0
v3_primary_challenge,C4,1009,32698.600638199125,3,1,1,3,810,1
v3_primary_challenge,C4,1009,32708.600638199125,2,1,3,3,810,0
v3_primary_challenge,C4,1009,32778.600638199125,3,1,3,2,810,1
v3_primary_challenge,C4,1009,32798.452375828834,2,1,3,3,810,0
v3_primary_challenge,C4,1009,33458.911091133785,2,1,3,4,831,1
v3_primary_challenge,C4,1009,33626.02146837284,2,1,3,3,834,0
v3_primary_challenge,C4,1009,33645.20014399048,2,1,3,3,836,0
v3_primary_challenge,C4,1009,33755.523991941685,2,1,1,1,836,0
v3_primary_challenge,C4,1009,33795.86116465721,3,1,1,2,838,1
v3_primary_challenge,C4,1009,33816.25741466652,2,1,1,1,838,0
v3_primary_challenge,C4,1009,33826.25741466652,2,1,1,1,840,0
v3_primary_challenge,C4,1009,34021.459149258706,2,1,4,4,843,0
v3_primary_challenge,C4,1009,34639.783160598774,2,1,1,1,859,0
v3_primary_challenge,C4,1009,34657.128049554514,2,1,1,1,861,0
v3_primary_challenge,C4,1009,34727.128049554514,4,1,1,3,860,1
v3_primary_challenge,C4,1009,34782.869591530805,3,1,1,2,861,1
v3_primary_challenge,C4,1009,34852.869591530805,4,1,1,1,861,0
v3_primary_challenge,C4,1009,34922.869591530805,4,1,1,3,861,1
v3_primary_challenge,C4,1009,34959.98226525623,4,1,1,3,865,1
v3_primary_challenge,C4,1009,35018.705395360215,3,1,1,3,865,1
v3_primary_challenge,C4,1009,35028.705395360215,2,1,3,3,865,0
v3_primary_challenge,C4,1009,35276.458877043515,3,1,3,2,870,1
v3_primary_challenge,C4,1009,35346.458877043515,4,1,3,4,870,1
v3_primary_challenge,C4,1009,35360.13823038827,3,1,3,2,870,1
v3_primary_challenge,C4,1009,35384.87054915612,3,1,1,4,870,1
v3_primary_challenge,C4,1009,35432.80441231236,2,1,2,4,872,1
v3_primary_challenge,C4,1009,35515.66425404124,2,1,4,4,873,0
v3_primary_challenge,C4,1009,35642.400306903364,3,1,1,1,875,0
v3_primary_challenge,C4,1009,35712.400306903364,4,1,1,2,874,1
v3_primary_challenge,C4,1009,35726.42253651093,3,1,1,1,876,0
v3_primary_challenge,C4,1009,35749.75978643583,3,1,1,2,876,1
v3_primary_challenge,C4,1009,35819.75978643583,3,1,1,3,876,1
v3_primary_challenge,C4,1009,35856.247109783675,2,1,3,2,877,1
v3_primary_challenge,C4,1009,36092.51655458023,2,1,4,5,884,1
v3_primary_challenge,C4,1009,36162.51655458023,3,1,3,5,886,1
v3_primary_challenge,C4,1009,36211.95351884772,3,1,1,1,886,0
v3_primary_challenge,C4,1009,36291.95351884772,2,1,1,2,887,1
v3_primary_challenge,C4,1009,36829.227807720854,2,1,3,3,904,0
v3_primary_challenge,C4,1009,36885.308374151566,2,1,3,3,906,0
v3_primary_challenge,C4,1009,36954.89473490639,2,1,1,1,906,0
v3_primary_challenge,C4,1009,37632.3206113412,2,1,3,2,928,1
v3_primary_challenge,C4,1009,37702.3206113412,3,1,3,5,928,1
v3_primary_challenge,C4,1009,37712.3206113412,3,1,1,2,928,1
v3_primary_challenge,C4,1009,37777.647177488754,3,1,2,4,930,1
v3_primary_challenge,C4,1009,37787.647177488754,2,1,2,2,930,0
v3_primary_challenge,C4,1009,38053.546884918265,3,1,3,2,937,1
v3_primary_challenge,C4,1009,38063.546884918265,2,1,2,2,937,0
v3_primary_challenge,C4,1009,38091.00658799627,2,1,2,5,937,1
v3_primary_challenge,C4,1009,38125.85588553122,2,1,1,5,939,1
v3_primary_challenge,C4,1009,38205.85588553122,2,1,3,5,940,1
v3_primary_challenge,C4,1009,38253.12276154073,2,1,4,4,940,0
v3_primary_challenge,C4,1009,38640.530303937216,3,1,1,1,952,0
v3_primary_challenge,C4,1009,38652.552494540665,2,1,1,1,952,0
v3_primary_challenge,C4,1009,38745.44419617083,3,1,3,1,954,1
v3_primary_challenge,C4,1009,38761.975036882184,2,1,1,1,954,0
v3_primary_challenge,C4,1009,38899.44321737519,2,1,1,1,957,0
v3_primary_challenge,C4,1009,38953.4311798,2,1,3,3,957,0
v3_primary_challenge,C4,1009,39047.10577299695,3,1,3,2,958,1
v3_primary_challenge,C4,1009,39057.10577299695,2,1,3,3,959,0
v3_primary_challenge,C4,1009,40042.92892092814,2,1,1,1,991,0
v3_primary_challenge,C4,1009,40542.92892092814,4,1,3,5,1007,1
v3_primary_challenge,C4,1009,40612.92892092814,5,1,3,3,1007,0
v3_primary_challenge,C4,1009,40622.92892092814,4,1,3,2,1007,1
v3_primary_challenge,C4,1009,40632.92892092814,3,1,3,5,1007,1
v3_primary_challenge,C4,1009,40643.63565663028,2,1,2,2,1008,0
v3_primary_challenge,C4,1009,41715.50896940264,2,1,2,5,1040,1
v3_primary_challenge,C4,1009,41785.50896940264,2,1,2,2,1040,0
v3_primary_challenge,C4,1009,41855.50896940264,4,1,3,5,1040,1
v3_primary_challenge,C4,1009,41925.50896940264,5,1,3,4,1040,1
v3_primary_challenge,C4,1009,41967.335810704855,4,1,1,2,1041,1
v3_primary_challenge,C4,1009,41992.057302322755,3,1,2,5,1042,1
v3_primary_challenge,C4,1009,42032.51419556347,2,1,2,2,1043,0
v3_primary_challenge,C4,1009,42102.51419556347,2,1,2,2,1044,0
v3_primary_challenge,C4,1009,42210.48999545309,3,1,1,4,1046,1
v3_primary_challenge,C4,1009,42236.988910368695,2,1,2,2,1046,0
v3_primary_challenge,C4,1009,42435.39320216427,3,1,4,2,1052,1
v3_primary_challenge,C4,1009,42445.39320216427,2,1,3,3,1052,0
v3_primary_challenge,C4,1009,42665.39320216427,3,1,3,3,1057,0
v3_primary_challenge,C4,1009,42675.39320216427,2,1,3,1,1057,1
v3_primary_challenge,C4,1009,42706.287454449855,2,1,1,1,1059,0
v3_primary_challenge,C4,1009,42786.287454449855,2,1,1,4,1059,1
v3_primary_challenge,C4,1009,43193.967017557574,2,1,3,3,1072,0
v3_primary_challenge,C4,1009,43263.967017557574,2,1,3,2,1072,1
v3_primary_challenge,C4,1009,43273.967017557574,2,1,1,2,1074,1
v3_primary_challenge,C4,1009,43297.695943825005,2,1,4,4,1074,0
v3_primary_challenge,C4,1009,43479.13733532666,2,1,3,2,1078,1
v3_primary_challenge,C4,1009,43549.13733532666,3,1,3,3,1078,0
v3_primary_challenge,C4,1009,43580.24356346442,3,1,3,4,1080,1
v3_primary_challenge,C4,1009,43590.24356346442,2,1,3,3,1080,0
v3_primary_challenge,C4,1009,43614.923739676975,2,1,1,1,1081,0
v3_primary_challenge,C4,1009,44909.66551557635,2,1,1,1,1123,0
v3_primary_challenge,C4,1009,44979.66551557635,3,1,1,2,1122,1
v3_primary_challenge,C4,1009,44996.77743082029,2,1,1,1,1123,0
v3_primary_challenge,C4,1009,45062.0176102656,2,1,3,1,1126,1
v3_primary_challenge,C4,1009,45155.80911374735,2,1,1,1,1127,0
v3_primary_challenge,C4,1009,45272.0176102656,2,1,3,4,1130,1
v3_primary_challenge,C4,1009,45330.809096414894,3,1,1,1,1132,0
v3_primary_challenge,C4,1009,45340.809096414894,2,1,1,1,1133,0
v3_primary_challenge,C4,1009,45423.22387152279,2,1,3,3,1133,0
v3_primary_challenge,C4,1009,45897.91257960396,2,1,1,1,1148,0
v3_primary_challenge,C4,1009,46073.79013795524,2,1,4,4,1152,0
v3_primary_challenge,C4,1009,46132.70056915353,2,1,4,4,1153,0
v3_primary_challenge,C4,1009,46195.07836036255,2,1,1,1,1153,0
v3_primary_challenge,C4,1009,46232.01785365061,2,1,3,3,1154,0
v3_primary_challenge,C4,1009,46315.62390463637,2,1,3,3,1156,0
v3_primary_challenge,C4,1009,46483.51809509282,2,1,2,4,1160,1
v3_primary_challenge,C4,1009,46496.712795598665,2,1,4,5,1160,1
v3_primary_challenge,C4,1009,46566.712795598665,3,1,3,4,1160,1
v3_primary_challenge,C4,1009,46636.712795598665,5,1,3,4,1164,1
v3_primary_challenge,C4,1009,46706.712795598665,5,1,3,4,1164,1
v3_primary_challenge,C4,1009,46759.58960519386,4,1,1,4,1164,1
v3_primary_challenge,C4,1009,46809.35207470879,3,1,1,4,1164,1
v3_primary_challenge,C4,1009,46843.18621368077,2,1,2,4,1164,1
v3_primary_challenge,C4,1009,47085.489857698114,2,1,3,2,1170,1
v3_primary_challenge,C4,1009,48790.851546494014,3,1,3,3,1221,0
v3_primary_challenge,C4,1009,48860.851546494014,4,1,3,1,1222,1
v3_primary_challenge,C4,1009,48870.851546494014,3,1,3,4,1222,1
v3_primary_challenge,C4,1009,48912.526245616435,3,1,1,2,1224,1
v3_primary_challenge,C4,1009,48922.526245616435,2,1,2,4,1224,1
v3_primary_challenge,C4,1009,49453.60336514838,2,1,1,1,1238,0
v3_primary_challenge,C4,1009,49505.50798235066,2,1,3,3,1239,0
v3_primary_challenge,C4,1009,49744.51615728182,4,1,3,5,1244,1
v3_primary_challenge,C4,1009,49754.51615728182,3,1,3,2,1244,1
v3_primary_challenge,C4,1009,49771.57768557684,2,1,2,5,1245,1
v3_primary_challenge,C4,1009,49841.57768557684,3,1,2,2,1245,0
v3_primary_challenge,C4,1009,49888.26098044108,2,1,2,2,1247,0
v3_primary_challenge,C4,1009,50121.71834224269,3,1,3,3,1252,0
v3_primary_challenge,C4,1009,50146.08386949104,2,1,3,2,1252,1
v3_primary_challenge,C4,1009,50175.707926354546,2,1,2,2,1254,0
v3_primary_challenge,C4,1009,50475.29721593118,2,1,2,2,1259,0
v3_primary_challenge,C4,1009,50505.78562291497,3,1,3,3,1261,0
v3_primary_challenge,C4,1009,50515.78562291497,2,1,3,2,1261,1
v3_primary_challenge,C4,1009,50577.949233661566,2,1,2,2,1263,0
v3_primary_challenge,C4,1009,50775.88283195515,2,1,3,3,1268,0
v3_primary_challenge,C4,1009,50888.30870446889,2,1,3,4,1269,1
v3_primary_challenge,C4,1009,51017.99491445177,2,1,1,1,1273,0
v3_primary_challenge,C4,1009,51250.880501069514,4,1,3,4,1279,1
v3_primary_challenge,C4,1009,51273.521397630066,3,1,3,3,1279,0
v3_primary_challenge,C4,1009,51343.521397630066,4,1,3,4,1279,1
v3_primary_challenge,C4,1009,51413.521397630066,4,1,3,2,1279,1
v3_primary_challenge,C4,1009,51425.253249414876,3,1,3,3,1279,0
v3_primary_challenge,C4,1009,51485.595825717464,3,1,3,3,1282,0
